Train_ID,Source,Destination,Date,Hour,Passenger_Count,Seat_Capacity,Number_of_Coaches,Platform,Delay_Minutes,Weekend,Holiday
T7118,Chennai,Coimbatore,2025-03-01,15,591,800,16,9,9,0,0
T8858,Lucknow,Chennai,2025-03-01,19,881,500,10,10,4,1,1
T4914,Tirupati,Vijayawada,2025-03-01,17,750,500,10,10,5,1,1
T1627,Pune,Mumbai,2025-03-01,20,753,800,16,7,5,1,0
T3912,Mumbai,Bhopal,2025-03-01,18,244,500,10,10,22,1,0
T2603,Patna,Kolkata,2025-03-01,12,849,500,10,7,10,1,1
T1439,Ahmedabad,Bangalore,2025-03-01,20,510,800,16,4,4,1,0
T7510,Nagpur,Pune,2025-03-01,4,301,500,10,6,28,0,1
T5705,Bhopal,Patna,2025-03-01,23,651,800,16,2,6,1,0
T2091,Hyderabad,Mumbai,2025-03-01,3,743,800,16,1,14,1,1
T3925,Mumbai,Surat,2025-03-01,15,456,800,16,6,5,0,0
T3553,Visakhapatnam,Coimbatore,2025-03-01,14,567,600,12,11,18,0,1
T3680,Visakhapatnam,Bangalore,2025-03-01,15,836,700,14,6,10,1,0
T8849,Surat,Indore,2025-03-01,21,387,700,14,8,18,0,1
T9179,Chennai,Bhopal,2025-03-01,2,551,800,16,12,27,0,0
T8897,Kolkata,Ahmedabad,2025-03-01,6,347,600,12,4,3,0,0
T5038,Pune,Visakhapatnam,2025-03-01,20,409,500,10,9,2,1,0
T6615,Nagpur,Delhi,2025-03-01,5,548,700,14,1,13,0,1
T4488,Agra,Coimbatore,2025-03-01,16,458,800,16,3,13,1,0
T7652,Indore,Jaipur,2025-03-01,1,786,700,14,2,7,0,0
T3939,Kolkata,Tirupati,2025-03-01,19,436,800,16,12,14,1,0
T3096,Agra,Bangalore,2025-03-01,21,592,500,10,5,11,1,1
T8359,Ahmedabad,Chennai,2025-03-01,1,607,600,12,5,19,1,0
T7955,Vijayawada,Surat,2025-03-01,0,531,700,14,1,3,1,0
T2244,Surat,Hyderabad,2025-03-01,5,800,500,10,7,9,1,1
T4319,Patna,Coimbatore,2025-03-01,19,836,500,10,3,30,0,0
T3776,Visakhapatnam,Ahmedabad,2025-03-01,11,704,700,14,10,17,1,1
T4267,Bangalore,Nagpur,2025-03-01,14,672,500,10,1,10,0,0
T9847,Coimbatore,Bhopal,2025-03-01,13,581,700,14,6,0,0,0
T3081,Lucknow,Vijayawada,2025-03-01,7,397,600,12,4,16,1,0
T8184,Delhi,Indore,2025-03-01,20,850,600,12,9,27,0,0
T9514,Ahmedabad,Patna,2025-03-01,8,287,500,10,4,8,1,1
T3640,Vijayawada,Mumbai,2025-03-01,3,609,700,14,5,7,0,0
T8801,Tirupati,Nagpur,2025-03-01,17,362,500,10,7,16,0,0
T9529,Mumbai,Patna,2025-03-01,11,282,500,10,11,1,0,0
T2683,Hyderabad,Ahmedabad,2025-03-01,10,686,800,16,10,7,0,0
T7715,Mumbai,Bhopal,2025-03-01,1,656,600,12,10,3,0,1
T8436,Agra,Kolkata,2025-03-01,11,498,600,12,1,27,0,0
T2576,Nagpur,Pune,2025-03-01,22,575,500,10,3,9,0,1
T7102,Visakhapatnam,Chennai,2025-03-01,6,757,700,14,5,3,0,1
T6132,Patna,Indore,2025-03-01,21,219,800,16,5,2,1,0
T3783,Surat,Nagpur,2025-03-01,2,659,500,10,2,21,0,0
T7027,Visakhapatnam,Chennai,2025-03-01,13,586,600,12,10,22,0,1
T6094,Mumbai,Visakhapatnam,2025-03-01,7,469,800,16,5,28,1,0
T2685,Mumbai,Coimbatore,2025-03-01,2,844,800,16,5,6,1,0
T4414,Kolkata,Coimbatore,2025-03-01,9,769,600,12,12,17,0,0
T2802,Coimbatore,Hyderabad,2025-03-01,2,584,800,16,8,22,0,1
T7886,Bangalore,Nagpur,2025-03-01,15,783,500,10,9,1,0,1
T5735,Mumbai,Chennai,2025-03-01,17,662,500,10,9,15,0,0
T3283,Kolkata,Jaipur,2025-03-01,22,273,700,14,8,15,0,0
T7373,Pune,Visakhapatnam,2025-03-01,5,482,500,10,8,30,1,1
T5484,Bhopal,Tirupati,2025-03-01,21,780,600,12,9,26,0,1
T5918,Ahmedabad,Visakhapatnam,2025-03-01,7,229,500,10,8,14,1,1
T3727,Ahmedabad,Kolkata,2025-03-01,16,304,700,14,11,9,0,0
T7098,Pune,Surat,2025-03-01,22,545,500,10,6,20,0,0
T4564,Kolkata,Hyderabad,2025-03-01,9,446,800,16,3,7,1,0
T9201,Ahmedabad,Hyderabad,2025-03-01,1,748,600,12,7,29,1,0
T1178,Visakhapatnam,Surat,2025-03-01,13,575,800,16,6,5,1,0
T8337,Vijayawada,Lucknow,2025-03-01,15,721,600,12,7,8,0,0
T3392,Hyderabad,Indore,2025-03-01,4,770,800,16,6,5,0,0
T5046,Agra,Bangalore,2025-03-01,21,425,600,12,7,30,0,1
T4606,Lucknow,Visakhapatnam,2025-03-01,6,556,500,10,3,29,0,0
T1421,Bhopal,Patna,2025-03-01,0,410,700,14,6,17,1,0
T3932,Lucknow,Kolkata,2025-03-01,9,381,500,10,6,20,0,1
T7200,Bangalore,Ahmedabad,2025-03-01,18,269,500,10,5,16,0,0
T9558,Coimbatore,Vijayawada,2025-03-01,3,505,700,14,10,21,0,1
T6501,Bangalore,Kolkata,2025-03-01,8,719,500,10,10,5,0,1
T2150,Lucknow,Bangalore,2025-03-01,8,510,500,10,11,21,1,1
T4243,Pune,Vijayawada,2025-03-01,16,432,800,16,12,29,0,0
T7303,Jaipur,Hyderabad,2025-03-01,8,748,800,16,9,7,1,1
T3673,Delhi,Coimbatore,2025-03-01,16,552,600,12,1,14,0,0
T6264,Ahmedabad,Visakhapatnam,2025-03-01,10,442,800,16,4,3,1,1
T5025,Bhopal,Pune,2025-03-01,7,362,600,12,8,2,1,0
T8198,Indore,Visakhapatnam,2025-03-01,4,209,800,16,2,3,1,1
T9517,Agra,Vijayawada,2025-03-01,23,225,700,14,7,30,1,1
T3413,Coimbatore,Vijayawada,2025-03-01,13,474,600,12,12,26,0,1
T5597,Indore,Mumbai,2025-03-01,20,292,700,14,1,17,1,0
T1709,Chennai,Coimbatore,2025-03-01,16,773,500,10,7,22,1,1
T1114,Pune,Visakhapatnam,2025-03-01,18,222,700,14,10,2,0,1
T4698,Coimbatore,Hyderabad,2025-03-01,17,688,500,10,8,25,0,0
T7966,Agra,Chennai,2025-03-01,1,369,700,14,4,15,0,1
T3398,Pune,Coimbatore,2025-03-01,15,810,500,10,9,27,1,1
T2463,Ahmedabad,Tirupati,2025-03-01,10,880,800,16,9,17,1,0
T4145,Visakhapatnam,Bhopal,2025-03-01,6,565,700,14,10,30,1,0
T2881,Mumbai,Nagpur,2025-03-01,5,666,800,16,6,21,1,1
T6509,Surat,Lucknow,2025-03-01,9,317,500,10,8,10,1,0
T5244,Chennai,Indore,2025-03-01,1,661,600,12,11,27,1,0
T4635,Tirupati,Vijayawada,2025-03-01,23,708,600,12,8,24,1,0
T6581,Agra,Lucknow,2025-03-01,6,285,500,10,11,21,0,0
T6005,Delhi,Ahmedabad,2025-03-01,20,493,700,14,6,1,1,1
T7524,Visakhapatnam,Chennai,2025-03-01,12,579,500,10,8,8,1,1
T1304,Mumbai,Tirupati,2025-03-01,8,844,800,16,8,13,0,1
T4499,Mumbai,Ahmedabad,2025-03-01,21,251,600,12,4,13,0,1
T7745,Surat,Bangalore,2025-03-01,13,417,600,12,3,13,0,1
T9240,Mumbai,Indore,2025-03-01,12,736,500,10,11,27,1,1
T5565,Coimbatore,Mumbai,2025-03-01,18,882,700,14,1,16,1,1
T1378,Nagpur,Bangalore,2025-03-01,13,550,700,14,11,1,1,1
T5518,Visakhapatnam,Ahmedabad,2025-03-01,19,515,600,12,5,17,1,1
T5322,Bangalore,Vijayawada,2025-03-01,14,243,800,16,5,9,1,0
T8366,Vijayawada,Pune,2025-03-01,16,271,500,10,8,13,0,0
T7779,Delhi,Surat,2025-03-01,7,377,600,12,9,11,1,1
T2348,Visakhapatnam,Hyderabad,2025-03-01,9,553,800,16,3,22,1,1
T6513,Tirupati,Jaipur,2025-03-01,20,597,600,12,5,15,1,1
T8310,Pune,Bangalore,2025-03-01,15,550,500,10,7,20,0,0
T5254,Visakhapatnam,Tirupati,2025-03-01,23,845,800,16,3,17,0,0
T6399,Tirupati,Mumbai,2025-03-01,11,738,500,10,2,30,0,0
T6436,Pune,Hyderabad,2025-03-01,23,378,800,16,4,24,0,0
T8406,Delhi,Chennai,2025-03-01,18,553,500,10,2,3,1,1
T8345,Coimbatore,Patna,2025-03-01,23,568,800,16,9,23,1,0
T7111,Pune,Indore,2025-03-01,8,601,500,10,9,6,0,0
T9510,Mumbai,Agra,2025-03-01,14,441,800,16,3,26,1,1
T3942,Nagpur,Kolkata,2025-03-01,9,826,800,16,6,28,1,1
T6925,Bhopal,Lucknow,2025-03-01,11,526,700,14,11,9,1,0
T5741,Nagpur,Agra,2025-03-01,19,591,700,14,3,5,1,0
T8606,Patna,Vijayawada,2025-03-01,7,368,700,14,1,8,1,1
T9812,Tirupati,Lucknow,2025-03-01,12,847,500,10,3,14,1,1
T6476,Bhopal,Bangalore,2025-03-01,5,897,800,16,8,15,1,0
T9399,Pune,Surat,2025-03-01,0,648,500,10,2,21,0,1
T1849,Hyderabad,Coimbatore,2025-03-01,17,669,500,10,8,3,1,0
T3202,Visakhapatnam,Kolkata,2025-03-01,1,684,600,12,1,7,1,1
T4740,Mumbai,Kolkata,2025-03-01,11,347,700,14,6,26,1,1
T7538,Jaipur,Agra,2025-03-01,9,475,600,12,11,17,0,0
T2398,Chennai,Tirupati,2025-03-01,13,330,600,12,12,1,0,1
T6991,Pune,Surat,2025-03-01,1,684,500,10,6,10,1,1
T3425,Patna,Delhi,2025-03-01,1,563,800,16,6,1,1,0
T6000,Pune,Patna,2025-03-01,3,410,600,12,3,0,0,0
T5131,Visakhapatnam,Hyderabad,2025-03-01,20,805,700,14,10,8,0,0
T6767,Patna,Mumbai,2025-03-01,9,267,500,10,10,12,0,1
T3414,Indore,Chennai,2025-03-01,13,450,700,14,8,13,1,1
T9368,Bhopal,Bangalore,2025-03-01,13,680,500,10,9,18,0,1
T7686,Visakhapatnam,Hyderabad,2025-03-01,16,568,800,16,3,16,1,0
T3450,Lucknow,Hyderabad,2025-03-01,4,756,700,14,7,11,0,0
T9204,Hyderabad,Vijayawada,2025-03-01,18,823,500,10,4,22,1,0
T2402,Patna,Indore,2025-03-01,23,851,600,12,7,18,0,1
T3526,Lucknow,Agra,2025-03-01,16,732,500,10,4,13,1,1
T6173,Surat,Indore,2025-03-01,21,344,500,10,11,26,0,1
T8309,Bangalore,Bhopal,2025-03-01,8,431,500,10,8,10,1,0
T5771,Hyderabad,Indore,2025-03-01,5,562,500,10,3,25,1,0
T2426,Agra,Kolkata,2025-03-01,0,622,500,10,3,10,1,0
T6655,Nagpur,Jaipur,2025-03-01,2,216,700,14,4,27,0,0
T1063,Indore,Visakhapatnam,2025-03-01,4,887,600,12,5,20,1,1
T3880,Patna,Agra,2025-03-01,15,600,500,10,2,5,1,0
T8084,Nagpur,Hyderabad,2025-03-01,0,723,500,10,6,22,0,0
T1029,Mumbai,Visakhapatnam,2025-03-01,11,713,600,12,10,10,0,1
T4927,Lucknow,Indore,2025-03-01,19,702,800,16,4,28,0,1
T2024,Bhopal,Indore,2025-03-01,19,429,700,14,2,18,1,0
T6796,Ahmedabad,Nagpur,2025-03-01,3,545,800,16,2,3,1,1
T3472,Coimbatore,Nagpur,2025-03-01,7,327,600,12,10,12,1,1
T4561,Lucknow,Vijayawada,2025-03-01,2,798,500,10,5,29,0,1
T5534,Tirupati,Coimbatore,2025-03-01,3,844,600,12,6,12,0,1
T1445,Ahmedabad,Vijayawada,2025-03-01,17,542,500,10,6,23,1,1
T7118,Patna,Vijayawada,2025-03-01,2,861,700,14,10,12,1,0
T6707,Vijayawada,Lucknow,2025-03-01,7,608,600,12,4,12,0,1
T7061,Agra,Lucknow,2025-03-01,4,766,700,14,10,1,0,0
T7619,Vijayawada,Chennai,2025-03-01,11,744,600,12,5,10,1,1
T8988,Nagpur,Lucknow,2025-03-01,3,506,800,16,7,18,1,0
T9475,Chennai,Surat,2025-03-01,2,464,500,10,8,8,1,1
T8533,Patna,Tirupati,2025-03-01,14,421,700,14,8,19,1,1
T9337,Bangalore,Indore,2025-03-01,19,830,700,14,7,6,1,1
T4666,Bhopal,Indore,2025-03-01,10,720,800,16,3,1,0,0
T5530,Bhopal,Agra,2025-03-01,17,297,700,14,12,4,0,1
T4997,Delhi,Bhopal,2025-03-01,0,549,800,16,1,11,1,0
T6619,Coimbatore,Kolkata,2025-03-01,21,704,500,10,11,4,0,0
T2428,Ahmedabad,Surat,2025-03-01,6,508,600,12,5,20,1,1
T6679,Hyderabad,Nagpur,2025-03-01,15,780,500,10,3,7,0,1
T5768,Lucknow,Tirupati,2025-03-01,5,819,800,16,10,18,0,0
T6768,Coimbatore,Mumbai,2025-03-01,14,302,500,10,9,22,0,0
T8621,Mumbai,Chennai,2025-03-01,5,750,500,10,2,0,0,1
T1964,Vijayawada,Pune,2025-03-01,13,718,800,16,10,18,0,0
T6152,Pune,Kolkata,2025-03-01,18,271,500,10,4,9,1,1
T2269,Ahmedabad,Patna,2025-03-01,6,648,800,16,1,27,0,1
T3731,Coimbatore,Tirupati,2025-03-01,6,313,800,16,8,5,0,0
T3698,Pune,Hyderabad,2025-03-01,11,578,700,14,11,11,0,1
T1128,Vijayawada,Lucknow,2025-03-01,9,640,600,12,1,0,0,1
T4336,Indore,Agra,2025-03-01,3,398,700,14,2,19,1,0
T2228,Coimbatore,Kolkata,2025-03-01,1,357,500,10,7,10,1,1
T9081,Jaipur,Coimbatore,2025-03-01,9,341,500,10,10,17,1,0
T4830,Coimbatore,Tirupati,2025-03-01,6,316,600,12,12,19,0,0
T4688,Bangalore,Nagpur,2025-03-01,15,550,600,12,2,26,1,1
T2262,Nagpur,Patna,2025-03-01,18,767,500,10,8,10,1,0
T3309,Tirupati,Coimbatore,2025-03-01,9,316,700,14,5,13,0,1
T6628,Chennai,Nagpur,2025-03-01,22,661,700,14,5,17,0,0
T4211,Agra,Surat,2025-03-01,17,370,700,14,2,8,1,0
T1467,Nagpur,Kolkata,2025-03-01,22,577,800,16,4,8,0,1
T6675,Mumbai,Patna,2025-03-01,12,641,600,12,10,5,1,0
T2797,Bangalore,Coimbatore,2025-03-01,8,299,800,16,1,23,1,1
T4003,Mumbai,Lucknow,2025-03-01,16,544,500,10,10,19,1,0
T3482,Patna,Hyderabad,2025-03-01,9,866,600,12,10,14,1,0
T2265,Surat,Mumbai,2025-03-01,3,636,800,16,1,19,1,1
T3849,Coimbatore,Delhi,2025-03-01,10,547,600,12,9,3,0,0
T1648,Lucknow,Nagpur,2025-03-01,8,544,700,14,8,0,1,0
T2015,Chennai,Surat,2025-03-01,17,749,800,16,3,12,0,0
T2610,Vijayawada,Indore,2025-03-01,9,836,700,14,9,25,1,0
T5433,Lucknow,Kolkata,2025-03-01,12,656,700,14,7,10,1,1
T5585,Coimbatore,Nagpur,2025-03-01,20,779,700,14,4,6,0,0
T7274,Vijayawada,Bangalore,2025-03-01,4,621,700,14,1,23,0,1
T2456,Chennai,Vijayawada,2025-03-01,9,300,700,14,2,16,1,0
T1804,Bhopal,Surat,2025-03-01,7,608,800,16,11,12,0,1
T5772,Delhi,Hyderabad,2025-03-01,11,548,600,12,4,5,1,1
T3602,Vijayawada,Bangalore,2025-03-01,17,445,800,16,4,5,1,0
T3899,Surat,Bhopal,2025-03-01,7,322,600,12,1,8,1,0
T7864,Bangalore,Jaipur,2025-03-01,13,582,500,10,12,2,0,1
T4261,Ahmedabad,Pune,2025-03-01,3,645,500,10,6,15,1,1
T9832,Chennai,Patna,2025-03-01,17,343,600,12,10,21,0,0
T8600,Coimbatore,Surat,2025-03-01,10,322,600,12,11,2,1,0
T7923,Chennai,Ahmedabad,2025-03-01,5,859,500,10,12,17,0,0
T9482,Hyderabad,Delhi,2025-03-01,2,492,600,12,9,12,1,0
T6843,Pune,Mumbai,2025-03-01,21,711,600,12,3,27,0,0
T5081,Jaipur,Bangalore,2025-03-01,6,637,800,16,8,18,0,1
T7093,Bangalore,Mumbai,2025-03-01,11,274,500,10,11,4,1,0
T9982,Pune,Delhi,2025-03-01,12,690,800,16,10,5,1,0
T4557,Jaipur,Surat,2025-03-01,2,521,500,10,10,27,1,1
T5487,Pune,Kolkata,2025-03-01,12,411,600,12,9,9,0,0
T4402,Tirupati,Ahmedabad,2025-03-01,8,583,800,16,4,8,0,0
T9327,Indore,Lucknow,2025-03-01,21,668,800,16,10,7,1,1
T7726,Delhi,Lucknow,2025-03-01,15,562,500,10,3,25,0,1
T3048,Surat,Coimbatore,2025-03-01,19,207,800,16,2,16,0,1
T5500,Delhi,Lucknow,2025-03-01,23,778,500,10,4,20,1,0
T3197,Indore,Bangalore,2025-03-01,5,504,600,12,7,3,1,0
T2715,Vijayawada,Bangalore,2025-03-01,10,699,500,10,9,28,0,1
T7586,Kolkata,Bhopal,2025-03-01,18,378,500,10,7,13,1,1
T5911,Surat,Bhopal,2025-03-01,18,453,700,14,8,25,0,0
T3893,Bangalore,Coimbatore,2025-03-01,11,526,600,12,3,3,1,0
T2725,Kolkata,Visakhapatnam,2025-03-01,12,489,800,16,5,7,0,1
T4749,Ahmedabad,Chennai,2025-03-01,16,768,600,12,12,13,0,0
T9187,Nagpur,Lucknow,2025-03-01,6,852,600,12,6,20,1,0
T1771,Agra,Hyderabad,2025-03-01,21,327,600,12,12,22,1,0
T9977,Lucknow,Chennai,2025-03-01,10,854,800,16,1,26,1,1
T6847,Visakhapatnam,Mumbai,2025-03-01,9,355,700,14,9,22,0,0
T8690,Mumbai,Hyderabad,2025-03-01,19,694,700,14,3,4,1,0
T4654,Lucknow,Hyderabad,2025-03-01,6,399,700,14,7,10,0,1
T2290,Patna,Mumbai,2025-03-01,14,520,500,10,10,21,0,0
T3073,Nagpur,Tirupati,2025-03-01,17,557,600,12,12,22,0,0
T4767,Delhi,Indore,2025-03-01,6,879,800,16,6,29,1,0
T6843,Tirupati,Pune,2025-03-01,0,210,700,14,1,7,0,0
T3187,Bhopal,Patna,2025-03-01,12,420,700,14,6,23,1,0
T5351,Ahmedabad,Delhi,2025-03-01,11,281,800,16,7,13,1,0
T4263,Jaipur,Nagpur,2025-03-01,9,449,600,12,4,9,0,1
T8876,Nagpur,Coimbatore,2025-03-01,9,805,500,10,10,4,0,0
T5774,Visakhapatnam,Jaipur,2025-03-01,18,840,800,16,1,14,1,1
T9291,Chennai,Patna,2025-03-01,3,632,600,12,8,20,0,1
T5643,Mumbai,Delhi,2025-03-01,14,535,800,16,9,30,0,0
T2815,Delhi,Surat,2025-03-01,15,562,600,12,4,17,0,1
T7731,Tirupati,Nagpur,2025-03-01,13,891,800,16,1,25,0,1
T5955,Surat,Kolkata,2025-03-01,2,580,500,10,12,10,1,1
T9704,Delhi,Nagpur,2025-03-01,3,735,600,12,8,30,1,0
T6056,Surat,Ahmedabad,2025-03-01,5,740,700,14,8,30,0,1
T2197,Indore,Vijayawada,2025-03-01,16,564,600,12,4,14,0,1
T8476,Nagpur,Visakhapatnam,2025-03-01,10,524,700,14,8,13,1,0
T5358,Delhi,Vijayawada,2025-03-01,16,626,800,16,2,24,1,1
T7079,Agra,Visakhapatnam,2025-03-01,9,883,600,12,9,1,0,1
T7944,Visakhapatnam,Bangalore,2025-03-01,4,734,500,10,8,18,1,1
T3567,Mumbai,Patna,2025-03-01,1,406,600,12,1,16,1,1
T9763,Lucknow,Visakhapatnam,2025-03-01,5,339,800,16,6,9,1,1
T7048,Mumbai,Nagpur,2025-03-01,2,551,800,16,5,12,0,1
T8627,Nagpur,Patna,2025-03-01,3,825,600,12,1,6,1,0
T5004,Surat,Hyderabad,2025-03-01,8,371,700,14,10,27,1,1
T7109,Vijayawada,Hyderabad,2025-03-01,15,682,800,16,1,30,0,1
T6375,Kolkata,Ahmedabad,2025-03-01,18,457,800,16,7,28,0,1
T7374,Bhopal,Surat,2025-03-01,16,856,700,14,9,19,1,0
T7862,Pune,Mumbai,2025-03-01,22,821,800,16,9,11,1,0
T8282,Pune,Delhi,2025-03-01,7,694,500,10,3,26,0,0
T3078,Agra,Delhi,2025-03-01,23,417,500,10,8,28,0,1
T8143,Indore,Ahmedabad,2025-03-01,3,415,800,16,6,20,0,0
T3028,Lucknow,Coimbatore,2025-03-01,18,781,500,10,11,12,1,1
T7527,Agra,Vijayawada,2025-03-01,20,571,700,14,11,21,1,0
T2249,Bhopal,Lucknow,2025-03-01,13,276,600,12,10,28,1,1
T7936,Nagpur,Indore,2025-03-01,19,245,700,14,3,27,1,0
T2357,Kolkata,Chennai,2025-03-01,10,567,500,10,10,14,1,0
T9863,Surat,Coimbatore,2025-03-01,9,624,800,16,10,0,1,1
T8991,Visakhapatnam,Ahmedabad,2025-03-01,11,322,600,12,6,15,0,1
T7172,Agra,Coimbatore,2025-03-01,7,312,800,16,2,29,1,1
T7735,Indore,Coimbatore,2025-03-01,16,619,500,10,6,27,1,1
T8276,Nagpur,Coimbatore,2025-03-01,14,206,800,16,4,14,1,1
T9559,Visakhapatnam,Vijayawada,2025-03-01,11,206,700,14,7,1,0,1
T9608,Jaipur,Nagpur,2025-03-01,6,292,700,14,11,6,1,1
T1266,Jaipur,Vijayawada,2025-03-01,0,440,800,16,6,30,1,0
T6562,Agra,Chennai,2025-03-01,22,377,600,12,5,22,0,0
T7406,Lucknow,Kolkata,2025-03-01,16,724,600,12,1,20,0,0
T1362,Visakhapatnam,Agra,2025-03-01,5,562,800,16,6,26,1,1
T7537,Kolkata,Patna,2025-03-01,15,686,700,14,10,5,0,0
T6067,Tirupati,Vijayawada,2025-03-01,12,882,800,16,8,14,0,1
T1832,Pune,Bhopal,2025-03-01,5,244,600,12,1,2,0,0
T9147,Mumbai,Coimbatore,2025-03-01,2,612,500,10,3,14,1,1
T2225,Surat,Visakhapatnam,2025-03-01,4,644,500,10,9,29,0,0
T2235,Hyderabad,Nagpur,2025-03-01,3,245,500,10,5,12,1,0
T7070,Pune,Bangalore,2025-03-01,17,466,600,12,12,3,1,1
T2453,Surat,Lucknow,2025-03-01,21,705,500,10,5,23,0,1
T6284,Bhopal,Vijayawada,2025-03-01,4,565,500,10,9,29,1,0
T4791,Agra,Vijayawada,2025-03-01,15,476,600,12,7,26,0,1
T9641,Mumbai,Patna,2025-03-01,12,253,600,12,6,14,1,1
T9938,Bangalore,Mumbai,2025-03-01,13,450,700,14,7,30,1,1
T3020,Agra,Delhi,2025-03-01,10,556,500,10,7,1,0,1
T8598,Lucknow,Patna,2025-03-01,23,430,800,16,3,24,0,0
T6974,Ahmedabad,Hyderabad,2025-03-01,13,250,500,10,11,25,0,1
T8448,Patna,Nagpur,2025-03-01,23,747,800,16,6,26,1,1
T6792,Tirupati,Surat,2025-03-01,17,327,700,14,10,2,1,0
T8501,Surat,Delhi,2025-03-01,12,457,600,12,12,10,1,1
T8992,Indore,Delhi,2025-03-01,0,267,700,14,12,9,0,0
T1812,Bangalore,Jaipur,2025-03-01,13,752,500,10,5,19,0,0
T7435,Tirupati,Lucknow,2025-03-01,15,529,800,16,8,8,1,1
T5093,Bangalore,Agra,2025-03-01,10,458,600,12,6,25,1,0
T2030,Patna,Coimbatore,2025-03-01,16,223,500,10,4,25,1,0
T1152,Jaipur,Tirupati,2025-03-01,3,708,700,14,1,4,0,1
T3192,Agra,Coimbatore,2025-03-01,6,374,500,10,4,18,1,0
T5904,Vijayawada,Kolkata,2025-03-01,2,482,500,10,7,7,0,0
T6634,Bhopal,Chennai,2025-03-01,14,620,700,14,8,9,1,1
T7409,Jaipur,Vijayawada,2025-03-01,3,466,800,16,5,16,0,0
T4137,Coimbatore,Kolkata,2025-03-01,9,369,600,12,8,5,1,0
T5516,Mumbai,Coimbatore,2025-03-01,6,526,500,10,8,15,0,0
T7463,Jaipur,Visakhapatnam,2025-03-01,11,768,800,16,2,25,0,0
T9242,Tirupati,Lucknow,2025-03-01,17,516,500,10,4,5,1,1
T1254,Kolkata,Surat,2025-03-01,20,549,600,12,9,29,0,0
T2675,Lucknow,Bhopal,2025-03-01,8,304,800,16,5,20,1,0
T3472,Mumbai,Bangalore,2025-03-01,17,383,600,12,1,10,0,0
T7496,Vijayawada,Pune,2025-03-01,0,814,600,12,8,29,0,1
T9683,Bhopal,Mumbai,2025-03-01,22,378,500,10,6,24,1,0
T6078,Bhopal,Hyderabad,2025-03-01,6,862,800,16,8,6,0,0
T7048,Pune,Coimbatore,2025-03-01,3,550,700,14,1,18,1,1
T2183,Indore,Bangalore,2025-03-01,9,523,800,16,6,21,1,1
T9810,Chennai,Kolkata,2025-03-01,13,884,500,10,3,1,1,0
T3405,Patna,Hyderabad,2025-03-01,11,831,500,10,11,3,1,1
T2681,Delhi,Ahmedabad,2025-03-01,9,505,500,10,2,23,0,1
T5369,Bangalore,Vijayawada,2025-03-01,15,500,600,12,3,15,0,0
T8400,Hyderabad,Lucknow,2025-03-01,22,730,500,10,6,17,0,0
T3409,Pune,Ahmedabad,2025-03-01,5,763,600,12,3,14,1,1
T3895,Indore,Tirupati,2025-03-01,8,624,800,16,9,21,0,0
T6740,Tirupati,Ahmedabad,2025-03-01,16,734,700,14,4,21,0,0
T2073,Patna,Jaipur,2025-03-01,1,371,800,16,3,22,1,1
T7591,Indore,Agra,2025-03-01,3,570,700,14,8,0,0,1
T5288,Jaipur,Indore,2025-03-01,15,641,700,14,12,11,1,1
T5254,Vijayawada,Hyderabad,2025-03-01,1,375,700,14,10,25,1,0
T6291,Kolkata,Bangalore,2025-03-01,6,486,600,12,4,20,0,1
T3676,Mumbai,Vijayawada,2025-03-01,12,602,800,16,7,29,1,1
T4246,Indore,Jaipur,2025-03-01,22,356,800,16,4,5,0,0
T1118,Patna,Kolkata,2025-03-01,12,763,500,10,7,2,1,0
T4601,Indore,Ahmedabad,2025-03-01,14,358,500,10,11,4,1,1
T7324,Hyderabad,Chennai,2025-03-01,7,495,600,12,7,17,1,0
T5881,Indore,Agra,2025-03-01,2,834,800,16,11,3,0,1
T7392,Chennai,Surat,2025-03-01,10,458,700,14,9,30,1,0
T4007,Jaipur,Agra,2025-03-01,10,651,800,16,7,11,0,0
T7991,Lucknow,Delhi,2025-03-01,23,310,500,10,10,12,0,0
T2469,Pune,Vijayawada,2025-03-01,7,843,800,16,12,9,0,1
T8182,Indore,Agra,2025-03-01,9,841,500,10,3,6,0,0
T8894,Nagpur,Tirupati,2025-03-01,14,389,800,16,9,16,1,1
T7814,Vijayawada,Ahmedabad,2025-03-01,6,360,500,10,9,4,1,0
T4618,Chennai,Coimbatore,2025-03-01,12,391,500,10,1,3,0,0
T2563,Visakhapatnam,Jaipur,2025-03-01,1,842,700,14,8,22,1,1
T8349,Bangalore,Ahmedabad,2025-03-01,17,734,700,14,10,27,0,0
T5678,Indore,Visakhapatnam,2025-03-01,2,676,700,14,10,26,1,0
T6942,Mumbai,Bangalore,2025-03-01,18,340,600,12,4,5,1,0
T3046,Ahmedabad,Hyderabad,2025-03-01,14,472,700,14,12,9,0,0
T9429,Lucknow,Surat,2025-03-01,16,833,600,12,3,19,1,0
T9008,Mumbai,Surat,2025-03-01,12,466,500,10,2,12,1,1
T5512,Coimbatore,Kolkata,2025-03-01,19,714,600,12,1,5,1,1
T9799,Kolkata,Bhopal,2025-03-01,6,452,800,16,3,26,0,1
T5539,Delhi,Tirupati,2025-03-01,2,848,600,12,11,21,0,0
T9327,Coimbatore,Indore,2025-03-01,21,336,500,10,4,18,0,1
T5317,Lucknow,Nagpur,2025-03-01,14,419,700,14,6,5,1,1
